left_page,left_section,right_page,right_section,similarity,classification,status,input_cohort_sha256
E6-positive-emotions,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
E6-positive-emotions,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
E6-positive-emotions,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A2-straightforwardness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A3-altruism,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A4-compliance,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A2-straightforwardness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A3-altruism,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A4-compliance,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A1-trust,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,A3-altruism,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,A4-compliance,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,A3-altruism,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,A4-compliance,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A2-straightforwardness,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,A4-compliance,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,A4-compliance,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A3-altruism,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
A4-compliance,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
