combination_key,o_band,c_band,e_band,a_band,n_band,nearest_canonical_profile_key,profile_label_zh,profile_match_confidence,canonical_profile_usage,profile_label_public_allowed,interpretation_scope,tension_level,primary_axis_zh,primary_trait_band_assets,primary_coupling_assets,facet_route_priorities,scenario_priorities,runtime_use,production_use_allowed,ready_for_pilot
O5_C4_E1_A3_N5,very_high,high,very_low,mid,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 高开放 / 低外向,O_very_high|C_high|E_very_low|A_mid|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|a_mid_x_n_high|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O5_C4_E1_A4_N1,very_high,high,very_low,high,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 高开放 / 低外向,O_very_high|C_high|E_very_low|A_high|N_very_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E1_A4_N2,very_high,high,very_low,high,low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低外向 / 低情绪,O_very_high|C_high|E_very_low|A_high|N_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E1_A4_N3,very_high,high,very_low,high,mid,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低外向 / 高尽责,O_very_high|C_high|E_very_low|A_high|N_mid,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O5_C4_E1_A4_N4,very_high,high,very_low,high,high,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低外向 / 高情绪,O_very_high|C_high|E_very_low|A_high|N_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O5_C4_E1_A4_N5,very_high,high,very_low,high,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 高开放 / 低外向,O_very_high|C_high|E_very_low|A_high|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O5_C4_E1_A5_N1,very_high,high,very_low,very_high,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 高开放 / 低外向,O_very_high|C_high|E_very_low|A_very_high|N_very_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E1_A5_N2,very_high,high,very_low,very_high,low,orderly_supporter,秩序维护型支持者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低外向 / 高宜人,O_very_high|C_high|E_very_low|A_very_high|N_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|relationships|collaboration|personal_growth|stress_recovery,staging_only,false,false
O5_C4_E1_A5_N3,very_high,high,very_low,very_high,mid,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低外向 / 高宜人,O_very_high|C_high|E_very_low|A_very_high|N_mid,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O5_C4_E1_A5_N4,very_high,high,very_low,very_high,high,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低外向 / 高宜人,O_very_high|C_high|E_very_low|A_very_high|N_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O5_C4_E1_A5_N5,very_high,high,very_low,very_high,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 高开放 / 低外向,O_very_high|C_high|E_very_low|A_very_high|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O5_C4_E2_A1_N1,very_high,high,low,very_low,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 高开放 / 低宜人,O_very_high|C_high|E_low|A_very_low|N_very_low,o_high_x_a_low,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E2_A1_N2,very_high,high,low,very_low,low,sharp_exploratory_driver,锋利探索推进者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低宜人 / 低情绪,O_very_high|C_high|E_low|A_very_low|N_low,o_high_x_a_low,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|relationships|personal_growth|stress_recovery,staging_only,false,false
O5_C4_E2_A1_N3,very_high,high,low,very_low,mid,sharp_exploratory_driver,锋利探索推进者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低宜人 / 高尽责,O_very_high|C_high|E_low|A_very_low|N_mid,o_high_x_a_low,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|relationships|personal_growth|stress_recovery,staging_only,false,false
O5_C4_E2_A1_N4,very_high,high,low,very_low,high,sharp_exploratory_driver,锋利探索推进者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高开放 / 低宜人 / 高情绪,O_very_high|C_high|E_low|A_very_low|N_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high|a_low_x_n_high|o_high_x_a_low,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,workplace|collaboration|relationships|personal_growth|stress_recovery,staging_only,false,false
O5_C4_E2_A1_N5,very_high,high,low,very_low,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 高开放 / 低宜人,O_very_high|C_high|E_low|A_very_low|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high|a_low_x_n_high|o_high_x_a_low,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O5_C4_E2_A2_N1,very_high,high,low,low,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 高开放 / 高尽责,O_very_high|C_high|E_low|A_low|N_very_low,o_high_x_a_low,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E2_A2_N2,very_high,high,low,low,low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 低情绪 / 高尽责,O_very_high|C_high|E_low|A_low|N_low,o_high_x_a_low,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E2_A2_N3,very_high,high,low,low,mid,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高尽责 / 低外向,O_very_high|C_high|E_low|A_low|N_mid,o_high_x_a_low,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O5_C4_E2_A2_N4,very_high,high,low,low,high,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高情绪 / 高尽责,O_very_high|C_high|E_low|A_low|N_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high|a_low_x_n_high|o_high_x_a_low,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O5_C4_E2_A2_N5,very_high,high,low,low,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 高开放 / 高尽责,O_very_high|C_high|E_low|A_low|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high|a_low_x_n_high|o_high_x_a_low,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O5_C4_E2_A3_N1,very_high,high,low,mid,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 高开放 / 高尽责,O_very_high|C_high|E_low|A_mid|N_very_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E2_A3_N2,very_high,high,low,mid,low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 低情绪 / 高尽责,O_very_high|C_high|E_low|A_mid|N_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E2_A3_N3,very_high,high,low,mid,mid,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高尽责 / 低外向,O_very_high|C_high|E_low|A_mid|N_mid,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O5_C4_E2_A3_N4,very_high,high,low,mid,high,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高情绪 / 高尽责,O_very_high|C_high|E_low|A_mid|N_high,n_high_x_o_mid_high|n_high_x_e_low|a_mid_x_n_high|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O5_C4_E2_A3_N5,very_high,high,low,mid,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 高开放 / 高尽责,O_very_high|C_high|E_low|A_mid|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|a_mid_x_n_high|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O5_C4_E2_A4_N1,very_high,high,low,high,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 高开放 / 高尽责,O_very_high|C_high|E_low|A_high|N_very_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E2_A4_N2,very_high,high,low,high,low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 低情绪 / 高尽责,O_very_high|C_high|E_low|A_high|N_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E2_A4_N3,very_high,high,low,high,mid,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高尽责 / 低外向,O_very_high|C_high|E_low|A_high|N_mid,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O5_C4_E2_A4_N4,very_high,high,low,high,high,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高情绪 / 高尽责,O_very_high|C_high|E_low|A_high|N_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O5_C4_E2_A4_N5,very_high,high,low,high,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 高开放 / 高尽责,O_very_high|C_high|E_low|A_high|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
O5_C4_E2_A5_N1,very_high,high,low,very_high,very_low,quiet_deep_worker,稳态深工者,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜低情绪 / 高开放 / 高宜人,O_very_high|C_high|E_low|A_very_high|N_very_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|collaboration|personal_growth|relationships|stress_recovery,staging_only,false,false
O5_C4_E2_A5_N2,very_high,high,low,very_high,low,orderly_supporter,秩序维护型支持者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高宜人 / 低情绪,O_very_high|C_high|E_low|A_very_high|N_low,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,workplace|relationships|collaboration|personal_growth|stress_recovery,staging_only,false,false
O5_C4_E2_A5_N3,very_high,high,low,very_high,mid,complex_explorer_low_structure,复杂理解型探索者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高宜人 / 高尽责,O_very_high|C_high|E_low|A_very_high|N_mid,,责任感线索|条理能力|进入门槛|探索边界|现实过滤下的开放,personal_growth|workplace|collaboration|stress_recovery|relationships,staging_only,false,false
O5_C4_E2_A5_N4,very_high,high,low,very_high,high,sensitive_independent_thinker,敏锐的独立思考者,low,generic_band_route,false,high_tension_or_mixed,high,实际五维路由｜高开放 / 高宜人 / 高情绪,O_very_high|C_high|E_low|A_very_high|N_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,workplace|relationships|stress_recovery|personal_growth|collaboration,staging_only,false,false
O5_C4_E2_A5_N5,very_high,high,low,very_high,very_high,overloaded_internalizer,高负荷内耗型,low,generic_band_route,false,high_tension_or_mixed,very_high,实际五维路由｜高情绪 / 高开放 / 高宜人,O_very_high|C_high|E_low|A_very_high|N_very_high,n_high_x_o_mid_high|n_high_x_e_low|c_high_x_n_high,压力信号感知|恢复阈值|责任感线索|条理能力|进入门槛,stress_recovery|workplace|personal_growth|relationships|collaboration,staging_only,false,false
